x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y0,y1,y2,y3,y4,y5,y6,y7
0.3969448195556757,0.42493640994134374,0.005695035996963705,-0.005415308888965582,-0.0014680813548193896,0.002068533105788236,-0.00018204777059900115,0.00026870348353541664,-0.0008365376238906408,-0.0007724289763575372,-1.0922355391578624,-1.3327948713552453,0.17785422988787994,1.222270819859315,0.10027683794734377,1.1125519224658535,0.7675862256412135,0.957331322670703,1.871703567541188,0.49099020367198576
-0.3834233506944702,-0.3360924770726809,-0.08494940676296094,-0.08442943936771426,-0.01186518266989889,-0.013996712270088592,-0.0019528404045370683,-0.002355807041882424,-0.00024533899707732755,-0.00030895123124983744,-0.7744011669261721,-6.34684237787658,0.12089171197562627,0.33969167588881716,0.046062944475524066,0.9985638104726083,1.2361718957070047,1.0745746065366186,1.3721349220386654,0.5796385940358859
-0.4189082910656177,0.4369694334260077,0.004035625268623403,-0.004694588300628111,-0.0037208061776561278,0.0026251058869913484,-0.00052335143773967,0.000352191082281877,0.0004196210174033415,-0.000612421140307723,-1.6587518465298263,0.017065584907361292,0.17430388040920688,1.1393059864117219,0.11596778797202409,1.572115989124229,0.5937927250548488,0.8795794110911185,1.9674022767108899,0.5160821541475628
-0.4250266534935807,-0.3704576849710635,-0.06639283799180207,-0.06955586246802788,-0.00641855703147368,-0.008446474965813315,-0.0009720239709487206,-0.001327609019940186,-0.00012440042560749986,-0.0001757514187052012,-1.79829812744725,-1.6025477188143291,0.1374024807313174,0.8059824489918275,0.23045170561236916,1.133504993424663,0.5393824593206746,0.9936473161217427,1.4330431969497297,0.5987240865368055
0.050246058096260905,0.0503686927001844,0.003995693134592303,0.005698748614317262,0.0004973368011372626,0.000983990633763899,5.32590981272496e-05,0.00011558040886494631,-3.752618054302821e-05,4.831620241575108e-05,-0.6104500738644232,-0.2193783371298143,1.095453631810902,0.8273536428787155,0.6361507445381134,1.4880757295659017,0.7236832301187124,0.6837151217808964,2.1798919293175514,0.3146772114384358
0.048620150810535376,-0.09342836518675529,0.004328273324833432,-0.005289296384608971,0.0006066041591697898,-0.0003714052539126536,6.673212186705101e-05,-3.823061192881719e-05,-3.0135244013405614e-05,6.741741333955182e-05,-1.019087744456349,1.3949440131216035,0.6291598859031491,1.2666645887585275,0.6676699932467065,1.3650720608990279,0.47215126959827586,0.6981122975959678,2.340001339519687,0.31406628052435176
-0.4134767594079171,0.4194627211012625,-0.05770882027391405,0.059348026294877725,-0.005081006177553177,0.005260795063320854,-0.0007454853381702936,0.0007755089872414543,-9.908128939834875e-05,0.00010201002050630715,-0.8101220215857569,-0.956332930936552,0.12969085058076626,0.18953286106034026,0.22928924180036336,1.5936917914083586,0.9101174171756442,0.952935760128147,1.2012509979518722,0.5737357020079004
-0.4041892996904321,0.43706262062002665,0.005990771197994755,-0.005164226680109574,-0.001820448868691949,0.0021830142913629416,-0.00023241919214754658,0.0002856518094376824,0.000860775480272616,-0.0007403462607167581,-1.329642487447034,-0.8474747309907159,0.18505703967813117,1.0029270620089155,0.1113348247978213,0.4799823723187152,0.5833893965367875,0.8758816739433963,1.698870131418413,0.49949269945793684
-0.3703713025737318,-0.4281617484789011,0.033061272766882366,0.03418628046687747,0.001190372381014364,0.0015430394784856321,0.0001434761510425693,0.00019263820788809085,-4.593288235547665e-05,-3.290469921982709e-05,-0.743796574704603,-0.05840212874094818,0.1709361869239419,1.2027791093023352,0.13698120391824353,1.2844913292028977,1.211450411616836,0.9556530604812447,1.5691317524686486,0.4518222766096805
-0.3543648383054862,-0.4219569581490887,-0.016608600608411635,-0.017411111823690643,-0.0005641621601861734,-0.0004887478586204179,-6.145617023771412e-05,-5.2215931087016075e-05,8.105417463417051e-05,0.00010180445839040833,-1.5135440412588392,-0.6049613172339828,0.1700835945472796,1.1740610599382666,0.07932717698145812,1.5108332456882387,0.7870491556393038,0.8758181556605843,1.7800133927136932,0.4773406421588631
