x1,x2,x3,x4,x5,x6,x7,x8,y0,y1,y2,y3,y4,y5,y6
-0.1159116224442579,-0.20716164516761565,0.0014114666152005393,0.012060475050361796,0.0008709382542777543,-0.00010833790810482012,-0.7367336979960527,0.012462077028212028,0.7833347735076105,0.27874831866865224,0.49713843104146466,0.6450873880729888,0.9267166024475468,1.7170877937809501,0.3384588097310279
-0.08196644032279464,-0.18203261447750965,0.0012977713760700578,0.010903161420937769,0.0008131431117901935,-0.0001548928344489236,-0.7550564316713073,0.031953976341680505,1.3794619249307287,0.28492734166277334,0.38681562199508895,0.49324197944258663,0.881143778935486,1.5622262635629145,0.3260357568002769
-0.0981205969780835,0.18819928231244148,0.0012853822566735646,-0.010709172647267147,0.0008067907215619036,0.00015178892944375967,-0.6410707651710488,0.060674854146278046,1.1245346471492725,0.34264495545238305,0.5233827477862598,0.6395078521451926,0.8696964814274345,1.5740659111067767,0.3318688418583082
-0.07710904161699837,-0.2067064004211423,0.0015223550088424853,0.006428064637919487,0.0009264930903676348,-0.0003041480615510026,-0.8682332157818332,-0.0926631460605389,1.2058359829054521,0.2653778818015416,0.5414642844212179,0.5120581534853983,0.9078850162130848,1.7111110909093563,0.3242052248249055
-0.08282843642677687,0.2218974183722164,0.000230195687973207,-0.008468291315791377,0.00019772241658724162,0.00017437000576539196,-0.7586762786300049,-0.3176670192608071,1.0269085642942897,0.27375222236039043,0.7519350729611152,0.6431598081044058,0.9445008685643712,1.518423167683372,0.3269400277465996
-0.0847802054613926,-0.21048254380935014,0.0005187813318277335,0.007575622300579271,0.0003842214146585413,-0.00022632169672410097,-0.7681721264116297,-0.1839098811523679,1.0323360883198136,0.3058167640658213,0.8449335764081498,0.5885449230440728,0.9430067566205989,1.4451956387583473,0.3274670174009885
-0.08158828859915761,0.22370987546504761,0.000970131633472121,-0.011010431037309094,0.0006409838186097453,0.00011214556833751138,-0.8893511184727559,-0.033773178262577946,1.1603391661986142,0.3235461539807716,0.5385498797928817,0.5932059045281699,0.9806151761283314,1.616438628644266,0.3260788659192238
0.07547178012907833,0.18312043328173705,-0.0019710932967503697,0.0003411716651686421,-0.001144382927908316,-0.0010194437607882285,-0.7601181793173464,-0.3785179246071603,1.1172082258963967,0.2648923977134059,0.6304769169889968,0.5441226276287159,0.9228662265423678,1.740146553002978,0.32476995442828177
-0.07194352084314957,0.21094658056432128,0.0010238434044844633,-0.007251440666270706,0.0006698562174789405,0.00024230474107959175,-0.7309871410447759,-0.27131913516434175,1.323425643187473,0.2628850752552983,0.651523146968243,0.581103924510517,0.9025954160313353,1.532769786714017,0.3226673216605743
-0.06905909862602634,0.16826155636750964,0.0005061711228054893,-0.008961065444219206,0.0003765682855196742,0.0002399954843875306,-0.691687934718433,-0.5013323057040714,1.8398642077477714,0.29481442752954073,0.3988715173620554,0.49560382202760056,0.8406743336700386,1.3983938174893553,0.32194933340405424
-0.08674577978545436,-0.19981889870302016,0.00010096436353558788,0.011845851264887535,0.00010078778682553076,-0.00011772400253057425,-0.6655948390359232,-0.1171165971977704,1.2039544410761762,0.39662378020592925,0.5759868497222361,0.6435749652190076,0.9004402980253444,1.5452315590631298,0.32842305384824416
-0.08716354190677994,0.11014434450062906,0.0003217494129861352,0.0002729750200959938,0.0002599883480375751,-0.000688743744890108,-0.723918683760064,-2.789188630581444,1.4994452200433572,0.56623299960041,0.4558626668793335,0.3621570977718232,0.7776872059240442,1.611634020507665,0.32843663653912114
0.07865055880419548,-0.18361995935398195,-0.0014746081843742818,-0.00031115997793365976,-0.0009026657660054328,0.0011899154862915187,-0.7077107522402192,-1.285438596934212,1.101277100443398,0.305773294631404,0.4726543382010624,0.5842679219856922,0.9568466690523267,1.8569804894607114,0.32580078030168175
-0.09186582707463105,0.18170353776365833,0.0003188803109039897,-0.011626894581564375,0.00025809127097507415,0.00013981696289333675,-0.7489571865438213,-1.3250647900870234,1.155655403686475,0.30232625741916574,0.9215164815482925,0.5149066637409807,0.8814301086997827,1.4979157794801112,0.3301379121554365
-0.07910460385400862,0.16332025312612503,0.00012603571363999848,-0.011397739759500918,0.00012082729286931932,0.00016930125013059683,-0.6820375605229461,-0.0902684621570763,1.6844092135026252,0.3088236625212567,0.4977188956118722,0.5114694636362745,0.8488808378634536,1.4337565496923617,0.325682593561624
-0.09021954644951881,0.13550135580617267,0.0005672392016384828,-0.00744585666074172,0.0004133236048450274,0.0004484899489332227,-0.6558158479915354,-2.3508033043432044,1.552155979279097,0.5086173315440157,0.4986977141981028,0.48115371987570876,0.7955919906271326,1.473378770869982,0.3293948627709134
-0.08152655114643383,0.19103575719749516,0.0002479130074086684,-0.012474260612949728,0.0002100800625543972,0.00011566972074716034,-0.6849084124047431,0.0560829946734417,1.4036980324752648,0.3383045918558695,0.5441561114368595,0.588156753464974,0.8952609617245839,1.567815291676617,0.3264661391627136
-0.07052692608919178,0.19609036626808737,-0.0001771374189207875,-0.010105419483232517,-0.0001595960406516576,0.00015699785928602816,-0.6887685031338053,-1.072510327714114,1.5179123864495419,0.28637164191399306,0.5561628435587653,0.5834779826919387,0.8881201733055585,1.5106913936894317,0.32288049335612545
0.06698239050908236,0.09744512652482884,-0.0013912375220846724,0.000344131233997143,-0.0008607191642774983,-0.0003929589964746236,-0.7455756141117325,-1.854906660104855,2.2941955643793266,0.46647104483508584,0.16503764514214114,0.33014088959384175,0.7362361199928631,1.365374854059431,0.32171131731368185
-0.06668088070915694,0.19049937884951362,0.002260908920399923,-0.0054341114262998645,0.0012802107778248977,0.0004520321252551609,-0.8491304151888879,-0.23291925522012832,1.5384357041817647,0.25465892589910266,0.44884743514054315,0.4382164715306077,0.8672277823171356,1.8252391484563677,0.32021852087961294
-0.06252351965405303,0.17333742061101104,0.0010801858181610261,-0.009017706348838226,0.0006998473788598198,0.00022725448604299394,-0.8608562365620888,-0.05818890663749042,1.8776348397667062,0.2695829523942959,0.5246225036267435,0.4058766248273335,0.8719436977685248,1.45335666331036,0.31940156461451674
-0.05548226995002231,-0.17512546375889373,0.00019756743600527556,0.005396133148547621,0.0001744942701167271,-0.0005182689580544405,-0.7558490833196658,-1.2728600563605972,1.9444245810211906,0.3400259229104634,0.6268581232437239,0.44269554070551936,0.8362776857818266,1.2233090358989331,0.31749734478816094
